Username,Tweet,Like Count,Retweet Count,Subjectivity,Polarity,Analysis
techmainland,"Etisalat Loses 324,000 Customers To MTN, Glo The active users of telecommunications services in the country stand https://t.co/zxtXd4Tbzm",0,0,0.35,-0.21666666666666667,Weak
Akposden," Glo services are getting worse, Internet service so slow, talking to a customer care is practically almost impossible""",0,0,0.6666666666666666,-0.45555555555555555,Weak
EngnrGoke,"Pls my friends out there. Who have the best customer care services out of airtel, mtn, glo, and Etisalat",0,0,0.3,1.0,Very Strong
GPeesu," .. Pls bro..Glo sent me a message that Dear Customer, starting December 17, 2016 BlackBerry services on your device will no longer",0,0,0.1,0.0,Neutral
_it_services,"Increased Customer Base Fuels #NGDATA's Record Growth, Driving Expanded Leadership Team and Glo... Read Blog: https://t.co/jgcm5RE5sh",0,0,1.0,-0.8,Very Weak
nurext, which we ur customers can't benefits from. I wonder what glo management are doing abt providing good services for we customers.,0,0,0.6000000000000001,0.7,Very Strong
eDante_," I've been trying to get the number through your customer care &amp; glo services app on phone, not working",0,0,0.0,0.0,Neutral
ngapostpage,"MTN, Glo, Etisalat: Angry service customer channels anger to NCC for poor 4G LTE services - https://t.co/YTc3AklDXB https://t.co/DUYIvieuJr",0,0,0.6,-0.5333333333333333,Weak
ngapostpage,"MTN, Glo, Etisalat: Angry service customer channels anger to NCC for poor 4G LTE services - https://t.co/YTc3AklDXB https://t.co/ws82vv46Ym",0,0,0.6,-0.5333333333333333,Weak
ngapostpage,"MTN, Glo, Etisalat: Angry service customer channels anger to NCC for poor 4G LTE services - https://t.co/YTc3AklDXB https://t.co/vR9FlCrY6O",0,0,0.6,-0.5333333333333333,Weak
ngapostpage,"MTN, Glo, Etisalat: Angry service customer channels anger to NCC for poor 4G LTE services - https://t.co/YTc3AklDXB https://t.co/RARVboV2pi",0,0,0.6,-0.5333333333333333,Weak
ngapostpage,"MTN, Glo, Etisalat: Angry service customer channels anger to NCC for poor 4G LTE services - https://t.co/YTc3AklDXB https://t.co/6jhTV7jUgp",0,0,0.6,-0.5333333333333333,Weak
ngapostpage,"MTN, Glo, Etisalat: Angry service customer channels anger to NCC for poor 4G LTE services - https://t.co/YTc3AklDXB https://t.co/jQUFKhlN4i",0,0,0.6,-0.5333333333333333,Weak
THISDAYLIVE,"For Glo, Overload is a Game Changer: By Raheem Akingbolu In tariff, customer services and reward for subscrib... https://t.co/qdvzqcEBvf",1,1,0.4,-0.4,Weak
YellowBuses, It`s for real. It`s on Glo card only and needs to be purchased from Customer Services in the town centre. Please bring student ID.,0,0,0.65,0.1,Strong
h_c_services,World Wide Technology and #Awarepoint Partner to Deliver Location as a Service to Customers Glo... Read more: https://t.co/DkHma4VD4o,0,0,0.45,0.2,Strong
FeintsTwists,Glo has more effective adverts on CNN than effective data/internet services for their customers.,1,1,0.7000000000000001,0.5666666666666668,Strong
bonmarche," Hi Gloria, The correct number to contact Customer Services on is 0330 026 2728. Kind Regards, The Bonmarche Social Team.",0,0,0.48333333333333334,0.31666666666666665,Strong
bonmarche," Hi Gloria, I will chase this up with our customer services departments for you and they should be in touch shortly.",0,0,0.3,0.0,Neutral
uktemps,#banking #jobs Customer Experience Leader: We provide customised business process services to glo... https://t.co/y8Dlx3tG4P #PortTalbot,0,0,0.0,0.0,Neutral
PadraicToolan,"Giving our customer more value for less. Watch our President of Defence Services, Paul Craig, discuss innovative glo…https://t.co/8HQszHbfED",0,0,0.5222222222222223,0.2777777777777778,Strong
MobolajiAdedipe,"This is not true! glo is very slow: customer services poor, call center agents poor, network during calls poor... https://t.co/utKR9h1fvB",0,0,0.5116666666666667,-0.318125,Weak
Bkudu2003Bkudu," glo keeps apologizing to their customers for months, due to the poor data services, yet no improvement.
#nccsanctionglopls",0,0,0.4875,-0.2625,Weak
YellowBuses, Hi Amy. We offer a 10% discount on Glo card products at our Customer Services Centre in Bournemouth https://t.co/oBeS5fswOJ,0,0,0.0,0.0,Neutral
_ImeyepO_,"Glo has been something else this week, effortlessly driving away customers with poor internet services...😥",0,0,0.6,-0.4,Weak
kppapa,  glo should step up in providing quality data services to its customers.,0,0,0.0,0.0,Neutral
MyJobMonkey,"Customer Service Agent in Chesapeake, VA: Fort Monroe, VA
Sutherland Global Services
Sutherland Glo... https://t.co/FnngVF32sC",0,0,0.0,0.0,Neutral
f4funmi,It would be very interesing to find out how long it takes Glo Customer Services to respond to an email. I am waiting,0,0,0.35,0.07500000000000001,Strong
uktemps,#banking #jobs Customer Experiencesales Advisor: We provide customised business process services to glo... https://t.co/UD84TfiGJu #Neath,0,0,0.0,0.0,Neutral
tkmaity, cont1. I had complained to the glo customer care services but they always referred me back to the bank. #Thank you,0,0,0.1,-0.15,Weak
uktemps,#banking #jobs Customer Experiencesales Advisor: We provide customised business process services to glo... https://t.co/cdvmuQH60j #Neath,0,0,0.0,0.0,Neutral
AshikOnFire,"ETTN TCS ranked number one for customer satisfaction: LONDON: India's Tata Consultancy Services, a leading glo... https://t.co/AJZ2eYVX4e",0,0,0.0,0.0,Neutral
JobssInPakistan,"Customer Services Representatives: Speedmarketing - Islamabad - Rawalpindi, Punjab - Pulse Glo... https://t.co/nRna9zs7on #Pakistan #Jobs",0,0,0.0,0.0,Neutral
emircagdas_glo," Dear Sir,We are a digital media  agency that give services in Turkey. 
We face problems in certifying accounts with our customers.",0,0,0.0,0.0,Neutral
babie_minaj93, ur services lately is terrible nd ur customer care are even making mata worse. I literally ported to Glo n now im regretting i did,0,0,0.8,-0.7,Weak
O2," OK, is it our fraud team you've dealt with Nicky? Or customer services?",0,0,0.5,0.5,Strong
omamegbejude,So GLO NG network has been down since 9am calls and internet services all out I hope they will compensate customers,0,0,0.2888888888888889,-0.15555555555555559,Weak
lamiebony,Etisalat has the best customer services. Glo suckss,0,0,0.3,1.0,Very Strong
augtechghana,"Shortcodes for Glo services
Glo shortcodes

Shortcode Description
121 Customer care
*123*xxx xxxx xxx# Top up... https://t.co/SyY8JSr9MC",0,0,0.5,0.5,Strong
lonenwa,Guys please what network provider gives the most customer friendly data bundle services? Really needed to try something other than MTN. GLO?,0,0,0.39375,0.2375,Strong
coolbeansweb23,RT uktemps #healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... …,0,0,0.0,0.0,Neutral
uktemps,#healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... https://t.co/hUpFbqJB7c #Cardiff,0,0,0.0,0.0,Neutral
uktemps,#banking #jobs Customer Experience Advisor: We provide customised business process services to glo... https://t.co/C0UZSZqkQC #PortTalbot,0,0,0.0,0.0,Neutral
Seriki_Yaweh,"Which Mobile Service Provider is the worst when it comes to Customer Services in Nigeria? MTN, Airtel, Glo, Etisalat, Visa phone &amp; Nitel#!",0,0,1.0,-1.0,Very Weak
OluchHi,   lol yeah I understand. Glo's Internet services is still ok but their customer care drives me nuts,0,0,0.6,0.65,Strong
smart_ggee, Glo is scam and it extorts from it's customers without services rendered,0,0,0.0,0.0,Neutral
coolbeansweb23,RT uktemps #healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... …,0,0,0.0,0.0,Neutral
uktemps,#healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... https://t.co/l6QvEIdN7k #Cardiff,0,0,0.0,0.0,Neutral
uktemps,#healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... https://t.co/lxfbrPl8WC #Cardiff,0,0,0.0,0.0,Neutral
uktemps,#banking #jobs Customer Experience Advisor: We provide customised business process services to glo... https://t.co/gKeq0qKuv2 #PortTalbot,0,0,0.0,0.0,Neutral
sharon_ola1, MTN because glo lack of customer services,0,0,0.0,0.0,Neutral
uktemps,#healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... https://t.co/Lw7fFyn79w #Cardiff,0,0,0.0,0.0,Neutral
uktemps,#banking #jobs Customer Experience Advisor: We provide customised business process services to glo... https://t.co/aQu6RmfFbq #PortTalbot,0,0,0.0,0.0,Neutral
glo_bwoi,Kevin lavell - customer services,1,1,0.0,0.0,Neutral
abiambo," customer services on twitter of mtn, glo, blackberry worldwide, nintendo etc does dat i wonder Y a bank shouldn't,",0,0,0.0,0.0,Neutral
uktemps,#healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... http://t.co/8DhyRxaeEx #Cardiff,0,0,0.0,0.0,Neutral
melo9ja,Glo is a disgrace to this country they don't care if they are providing a better services to it's customer,0,0,0.5,0.5,Strong
uktemps,#banking #jobs Customer Experience Advisor: We provide customised business process services to glo... http://t.co/LdR1K5gnTu #PortTalbot,0,0,0.0,0.0,Neutral
uktemps,#healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... http://t.co/0Siez3KWJ2 #Cardiff,0,0,0.0,0.0,Neutral
uktemps,#banking #jobs Customer Experiencesales Advisor: We provide customised business process services to glo... http://t.co/wNTEE1Z3q5 #Neath,0,0,0.0,0.0,Neutral
bonecstasy,"Glo Gh
How many times do you want me to call and tell your customer service centre that am/we suffering. HIGH CHARGES..POOR SERVICES
#glogh",0,0,0.52,0.33,Strong
AerospaceDefenc,"#Aerospace #Jobs Airline Customer Service Agent: Dal Global Services - Syracuse, NY - Dal Glo... http://t.co/FhAhthsqt9 #NewYork #US #NY",0,0,0.0,0.0,Neutral
jodie_glo," terrible customer services, aggressive driver and you have stolen £400 of products from me and don't even care!!!",0,0,1.0,-1.0,Very Weak
uktemps,#banking #jobs Customer Experiencesales Advisor: We provide customised business process services to glo... http://t.co/L9lfx4TNzF #Neath,1,0,0.0,0.0,Neutral
uktemps,#banking #jobs Customer Experiencesales Advisor: We provide customised business process services to glo... http://t.co/NjlIrjDphd #Neath,0,0,0.0,0.0,Neutral
akinjohnson2008, it's so painful 4 a Glo customer 2 hv 2 wait 20 min on a customer care call just 2 make a simple inquiry. Improve ur services,0,0,0.6285714285714286,-0.35,Weak
Lawma_gov,Please call #LAWMA customer care lines 5577 ( for GLO users) or 07080601020 for inquiries and backup services. /2,0,0,0.0,0.0,Neutral
uktemps,"#legal #jobs Director Of Global Knowledge Management: RAP, marketing, global customer services and glo... http://t.co/4ecWxqcAE1 #Oxford",0,0,0.06666666666666667,0.06666666666666667,Strong
uktemps,#banking #jobs Customer Experiencesales Advisor: We provide customised business process services to glo... http://t.co/ogE5N7PdJ2 #Neath,0,0,0.0,0.0,Neutral
uktemps,#banking #jobs Customer Experience Advisor: We provide customised business process services to glo... http://t.co/dLtuQbuDuo #PortTalbot,0,0,0.0,0.0,Neutral
glo_bank, Rajat Pradhan your Business Development Executive does not reply to emails from customers interested in using your services,0,0,0.5,0.25,Strong
ccrisng,"Dear #Mtn #Airtel #Glo #Etisalat, shutdown phone services, leave BIS. A Loyal Customer.",0,0,0.8333333333333334,0.3333333333333333,Strong
wumy1888,"Nigeria #glo should just scrap their customer care services.I called to lodge a complain, I was on fone for almost 2 hours. No one answered",0,0,0.0,0.0,Neutral
uktemps,#healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... http://t.co/q5GbCo1ve2 #Cardiff,0,0,0.0,0.0,Neutral
BodamG,""": Glo offers 200% bonus airtime to customers http://t.co/Qvo2RzSYjX"" I need BETTER services not promos!!!  😠😡",0,0,0.25,0.53828125,Strong
claxicman,  this glo customer care still dey learn work.. You guys should upgrade your services.,0,0,0.0,0.0,Neutral
AdejoED,Glo must be in competition with MTN on who has the most useless customer care services.....,0,1,0.35,0.0,Neutral
AyoOyalowo, glo? Please don't even go there. MTN may be useless but at least have customers services. Glo will mess you up both ways..,0,1,0.25833333333333336,-0.325,Weak
ogboluhilary, 4 over 3 weeks now in ph glo services is at it poorest level. No calls n data. Its too 4strating 4 a loyal customer like me,0,0,0.8333333333333334,0.3333333333333333,Strong
Tanderu,"GloCare  if glo's having problem with data services in Kano, I believe their customers have the right to be notified.",0,0,0.5357142857142857,0.2857142857142857,Strong
JobsinLasVegas1,"#Job #LasVegas Customer Service Rep.: NV-Las Vegas, tbd APAC Customer Services, Inc., an EGS Company, is a glo... http://t.co/LMExMLfv9S",0,0,0.0,0.0,Neutral
temiokomi,"Drat. Too much work...RT :  But unlike Glo,their customer services will actually (cont) http://t.co/BJcPqEQzQu",0,0,0.15000000000000002,0.1,Strong
GoJay1Go," But unlike Glo,their customer services will actually help process the recharge over the phone if you call and give serial #s etc.",0,0,0.1,0.0,Neutral
uchendu4," #u guys r very stingy jor, no incentive for customers at all and its as if u hv quality services, learn frm Etisalt n Glo!",0,0,0.3,0.25,Strong
sapangoyal,ISBPL: #NEWS Wipro Opens Customer Centre in US: IT services major Wipro on Thursday said it has launched a glo... http://t.co/Pvtt6oEjNX,0,0,0.5,0.0625,Strong
OlgaGurlukovic,Wondering y Glo waste so much money on commercials when they can't provide stable internet services to it's reliable customers. #useless,0,0,0.13333333333333333,-0.16666666666666666,Weak
uktemps,"#social services Sales Advisor  Full Time: shopping experience, with excellent customer service in a glo... http://t.co/iNplbrv6ai #jobs",0,0,0.5388888888888889,0.4611111111111111,Strong
Jobs_WebSello,"#Job #Schweiz #ch Software Engineer Customer Services (Java): Swisslog - Buchs, Aargau - Swisslog ist eine glo...  http://t.co/9W01OeUXfX",0,0,0.0,0.0,Neutral
uktemps,"#social services Sales Advisor  Part Time: shopping experience, with excellent customer service in a glo... http://t.co/Ao4QjV6kfL #jobs",0,0,0.5333333333333333,0.5166666666666667,Strong
uktemps,"#social services Sales Advisor  Full Time: shopping experience, with excellent customer service in a glo... http://t.co/uXBqKF9a5H #jobs",0,0,0.5388888888888889,0.4611111111111111,Strong
teroangeria,Korea’s Acroverse Creative Adopts IBM Cloud Services to Improve Customer Experience Glo... http://t.co/707ervllim http://t.co/l9B20OYbaN,1,0,1.0,0.5,Strong
Cyprianife," has the worst customer care services I've seen. Calling for the past days, yet they won't take the call.",0,0,0.625,-0.625,Weak
TUCgovernment,"Customer Service Representative,Retail Sales &amp; Support: APAC Customer Services, Inc., an EGS Company, is a glo... http://t.co/ViWlDQQQFJ",0,0,0.0,0.0,Neutral
TUCbehavioral,"Customer Service Representative,Retail Sales &amp; Support: APAC Customer Services, Inc., an EGS Company, is a glo... http://t.co/4qtoEad28N",0,0,0.0,0.0,Neutral
PreciousOfLive,Living in Rivers State? Find locations of our Gloworld and Glozones for our customer support services. #Glo.,0,1,0.0,0.0,Neutral
__grandson,Living in Rivers State? Find locations of our Gloworld &amp; Glozones for our customer support services. #Glo,0,0,0.0,0.0,Neutral
WePromoteGospel,Glo now offers excellent services to its customers nationwide#Nigeria,0,0,0.5,0.55,Strong
fallarshaday,Living in Rivers State? Find locations of our Gloworld and Glozones for our customer support services.Glo with pride #GloWorld,0,0,0.0,0.0,Neutral
avivaglam,Living in Rivers State? Find locations of our Gloworld and Glozones for our customer support services.Glo sim #GloWorld,0,0,0.0,0.0,Neutral
__grandson,Living in Rivers State? Find locations of our Gloworld &amp; Glozones for our customer support services. #Glo #GloWorld,0,1,0.0,0.0,Neutral
Gbolarhor, you guys have the best customer care services compare to this worst network called GLO ,0,0,0.65,0.0,Neutral
Hywhaletek,"2 we customers? RT : BREAKING NEWS: MTN, Airtel, Glo To Pay N678 MILLION In Fines For Poor-Quality Services http://t.co/CxVeuNZqpS",0,0,0.0,0.0,Neutral
BRANDENDORSERng,"When I'm bored,  I call up MTN customer care and complain about Glo poor services! #FightBoredom #lumia625  ",0,0,0.8,-0.5,Weak
nnstan,"Glo customer services 121, don't start or end your day by calling this number because you will start or end it in a very bad mood.",0,0,0.8666666666666667,-0.9099999999999998,Very Weak
kcmayward,You guys are the best in everything! Prouducts and Services rocks! And they have a great customer service. #Glo... http://t.co/vr6S0wAovi,0,0,0.525,0.9,Very Strong
akeeemakim,Like a BOSS. Oga at the top tinz RT : Totally loving this executive access to glo customer care services glo placed me on.,0,0,0.725,0.55,Strong
jkagbede2112,Totally loving this executive access to glo customer care services glo placed me on.,0,0,0.95,0.6,Strong
Ferari90,"Lmao. Because MTN and GLO have millions of customers, you will tolerate crappy services from their reps? What kind of thinking is this?",0,0,0.95,0.6,Strong
adilbee," Calling 180 is just a west of time, it's totally has no use. Airtel, Glo and Etisalat has no issue with Customer Care Services.",0,0,0.75,0.0,Neutral
Donestumoh," pls hw can I port to Glo 4rm MTN,Mtn services in my zone is terrible thanks,tired of calling their customer care",0,2,1.0,-1.0,Very Weak
HappyHearts_cro,  i shouldn't say this but i've actually resigned from a job because i disagreed with some customer services policies.,0,0,0.1,0.0,Neutral
AmakaBiko," .....madness, if they want to create a number for customer care services, d numbers shld be prompt&amp;easy like when u call Glo 333....",0,0,0.0,0.0,Neutral
HDILIYAS,GLO NG don't offer customer care services anymore.... Itz pathetic :(,0,0,1.0,-0.875,Very Weak
odiiiiiiii,"All these seemless telco Giants in Nigeria hv crappy,unskilled customer services officers#MTN#Glo",0,0,0.0,0.0,Neutral
brumz_1,Is there any time when glo airtel and mtn customer services are not going through maintenance,0,0,0.0,0.0,Neutral
woleawosika, is Glo a better network am fed up with your services an apparent consistent anomaly....regards peevish customer.,0,0,0.42500000000000004,0.1,Strong
fisayoadebanjo," customers are aware of the information. Which is buy my product with good services. Glo isn't a new product, customers are aware",0,0,0.38863636363636367,0.3340909090909091,Strong
EmekaWillNduka,"Glo Customer Care now uses a
new twitter handle, .
We follow back.
 will be used
for info on products, services.",0,0,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle, . We follow back.  will be used for info on products, services, etc",0,1,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle, . We follow back.  will be used for info on products, services, etc",0,1,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow  back.  will be used for info on products, services, etc",1,1,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow  back.  will be used for info on products, services, etc",1,1,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc",0,2,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",2,3,0.22727272727272727,0.06818181818181818,Strong
GLO_NIGERIACARE,We provide our customers with the best services at their doorsteps.,0,0,0.3,1.0,Very Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",0,1,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",1,0,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",0,2,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",0,0,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",1,0,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",0,0,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc",0,1,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",1,1,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",0,0,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",0,0,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc",2,2,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",0,3,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc",1,0,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",1,1,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",0,1,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",0,2,0.22727272727272727,0.06818181818181818,Strong
miss_edem28,"kuku port. “: Glo,please we don't want celeb ambassadors. We want improved network services. Thanks. Signed,Concerned Customers.",0,0,0.2,0.2,Strong
spiceeamiee,"Glo,please we don't want celeb ambassadors. We want improved network services. Thanks. Signed,Concerned Customers.",0,0,0.2,0.2,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",0,3,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",0,1,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc",0,0,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",0,3,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services, etc.",1,5,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services, etc.",1,2,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",0,1,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back.  will be used for info on products, services, etc.",0,1,0.22727272727272727,0.06818181818181818,Strong
NewsyMartin,"Five #telecom companies in #Ghana fined for poor services to #customers. #MTN, #Tigo, #Glo, #Airtel &amp; #Expresso. They are to pay Ghc900, 000",0,0,0.6,-0.4,Weak
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services, etc.",0,0,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services, etc.",0,2,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services, etc.",0,1,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services, etc.",0,2,0.22727272727272727,0.06818181818181818,Strong
planetaby,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services.",0,0,0.22727272727272727,0.06818181818181818,Strong
eYinka,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services, etc.",0,0,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services, etc.",0,1,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services, etc.",0,4,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services, etc.",0,1,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services, etc.",1,2,0.22727272727272727,0.06818181818181818,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services, etc.",1,2,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services, etc.",0,0,0.22727272727272727,0.06818181818181818,Strong
Kapital971,"Glo Mobile Ghana, operators of Glo network has pledged to continuously offer the best of services to its numerous customers.",1,0,0.4,0.5,Strong
oseyi,"Customers getting better services should be  d ultimate RT : MTN tackling Etisalat, Airtel tackling Glo.",0,0,0.75,0.25,Strong
GloWorld,"Glo Customer Care now uses a new twitter handle,. We follow back. will be used for info on products, services, etc.",0,5,0.22727272727272727,0.06818181818181818,Strong
GloCare,"Glo Customer Care has a new twitter handle . We follow back. will be used mainly for info on products, services...",0,2,0.2626262626262626,0.101010101010101,Strong
GloWorld,"Glo Customer Care has a new twitter handle . We follow back. will be used mainly for info on products, services...",2,3,0.2626262626262626,0.101010101010101,Strong
GloCare,"Glo Customer Care has a new twitter handle . We follow back. 'll be used mainly for info on products, services, etc.",0,5,0.2626262626262626,0.101010101010101,Strong
GloWorld,"Glo Customer Care has a new twitter handle . We follow back. 'll be used mainly for info on products, services, etc.",0,3,0.2626262626262626,0.101010101010101,Strong
GloCare,"Glo Customer Care will be using a new twitter handle .  will be used mainly for info on products, services, etc.",0,0,0.3939393939393939,0.1515151515151515,Strong
GloWorld,"Glo Customer Care will be using a new twitter handle .  will be used mainly for info on products, services, etc.",0,1,0.3939393939393939,0.1515151515151515,Strong
GloCare,"Glo Customer Care will be using a new twitter handle .  will be used mainly for info on products, services, etc.",0,1,0.3939393939393939,0.1515151515151515,Strong
GloWorld,"Glo Customer Care will be using a new twitter handle .  will be used mainly for info on products, services, etc.",0,2,0.3939393939393939,0.1515151515151515,Strong
mc_poppn,"Don't forget Glo Customer Care hasa new twitter handle .  will be used mainly for info on products, services, events",0,0,0.3939393939393939,0.1515151515151515,Strong
GloCare,"Don't forget Glo Customer Care has a new handle .  will be used mainly for info on products, services, events, etc.",0,0,0.3939393939393939,0.1515151515151515,Strong
GloWorld,"Don't forget Glo Customer Care has a new handle .  will be used mainly for info on products, services, events, etc.",0,4,0.3939393939393939,0.1515151515151515,Strong
GloWorld,"Dont forget Glo Customer Care has a new twitter  handle .  will be used for info on products, services, events, etc.",0,5,0.45454545454545453,0.13636363636363635,Strong
GloCare,"Dont forget Glo Customer Care has a new twitter  handle .  will be used for info on products, services, events, etc.",0,0,0.45454545454545453,0.13636363636363635,Strong
GloWorld,"Glo Customer Care will be using a new handle .  will be used mainly for info on products, services, events, etc.",0,2,0.3939393939393939,0.1515151515151515,Strong
GloCare,"Glo Customer Care will be using a new handle .  will be used mainly for info on products, services, events, etc.",0,1,0.3939393939393939,0.1515151515151515,Strong
TolulopeAyeni,"""Enjoy ur services?   Its been horrible thus far : Dear Customer, as directed by NCC, we request u register ur Glo SIM card.",0,0,0.8333333333333334,-0.16666666666666666,Weak
GloCare,"Dear Customer, as directed by NCC, we request u register ur Glo SIM card on or before 12th April in order to continue to enjoy our services.",0,0,0.5,0.4,Strong
GloCare,"Dear Customer, as directed by NCC, we request u register ur Glo SIM on or before 12 April 2013 in order to continue enjoying our services.",0,1,0.6,0.5,Strong
GloWorld,"Dear Customer, as directed by NCC, we request u register ur Glo SIM on or before 12 April 2013 in order to continue enjoying our services.",0,2,0.6,0.5,Strong
GloWorld,", Glo Customer Care will be using a new handle .  will be used mainly for info on products,services,",0,0,0.3939393939393939,0.1515151515151515,Strong
GloWorld,",Glo Customer Care will be using a new handle .  will be used mainly for info on products, services,",0,0,0.3939393939393939,0.1515151515151515,Strong
GloWorld,",Glo Customer Care will be using a new handle .  will be used mainly for info on products, services,",0,0,0.3939393939393939,0.1515151515151515,Strong
GloWorld,",Glo Customer Care will be using a new handle .  will be used mainly for info on products, services,",0,0,0.3939393939393939,0.1515151515151515,Strong
GloWorld,", Glo Customer Care will be using a new handle .  will be used mainly for info on products, services,",0,0,0.3939393939393939,0.1515151515151515,Strong
GloWorld,",Glo Customer Care will be using a new handle .  will be used mainly for info on products,services,",0,0,0.3939393939393939,0.1515151515151515,Strong
