,Username,Tweet,Like Count,Retweet Count
460,uktemps,#healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... http://t.co/8DhyRxaeEx #Cardiff,0,0
461,melo9ja,Glo is a disgrace to this country they don't care if they are providing a better services to it's customer,0,0
462,uktemps,#banking #jobs Customer Experience Advisor: We provide customised business process services to glo... http://t.co/LdR1K5gnTu #PortTalbot,0,0
463,uktemps,#healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... http://t.co/0Siez3KWJ2 #Cardiff,0,0
464,uktemps,#banking #jobs Customer Experiencesales Advisor: We provide customised business process services to glo... http://t.co/wNTEE1Z3q5 #Neath,0,0
465,bonecstasy,"Glo Gh
How many times do you want me to call and tell your customer service centre that am/we suffering. HIGH CHARGES..POOR SERVICES
#glogh",0,0
466,AerospaceDefenc,"#Aerospace #Jobs Airline Customer Service Agent: Dal Global Services - Syracuse, NY - Dal Glo... http://t.co/FhAhthsqt9 #NewYork #US #NY",0,0
467,jodie_glo,"@YodelOnline terrible customer services, aggressive driver and you have stolen £400 of products from me and don't even care!!!",0,0
468,uktemps,#banking #jobs Customer Experiencesales Advisor: We provide customised business process services to glo... http://t.co/L9lfx4TNzF #Neath,1,0
469,uktemps,#banking #jobs Customer Experiencesales Advisor: We provide customised business process services to glo... http://t.co/NjlIrjDphd #Neath,0,0
470,akinjohnson2008,@GloCare it's so painful 4 a Glo customer 2 hv 2 wait 20 min on a customer care call just 2 make a simple inquiry. Improve ur services,0,0
471,Lawma_gov,Please call #LAWMA customer care lines 5577 ( for GLO users) or 07080601020 for inquiries and backup services. /2,0,0
472,uktemps,"#legal #jobs Director Of Global Knowledge Management: RAP, marketing, global customer services and glo... http://t.co/4ecWxqcAE1 #Oxford",0,0
473,uktemps,#banking #jobs Customer Experiencesales Advisor: We provide customised business process services to glo... http://t.co/ogE5N7PdJ2 #Neath,0,0
474,uktemps,#banking #jobs Customer Experience Advisor: We provide customised business process services to glo... http://t.co/dLtuQbuDuo #PortTalbot,0,0
475,glo_bank,@medmainfomatix Rajat Pradhan your Business Development Executive does not reply to emails from customers interested in using your services,0,0
476,ccrisng,"Dear #Mtn #Airtel #Glo #Etisalat, shutdown phone services, leave BIS. A Loyal Customer.",0,0
477,wumy1888,"Nigeria #glo should just scrap their customer care services.I called to lodge a complain, I was on fone for almost 2 hours. No one answered",0,0
478,uktemps,#healthcare #jobs Customer Experience Advisor: We provide customised business process services to glo... http://t.co/q5GbCo1ve2 #Cardiff,0,0
479,BodamG,"""@MobilePunch: Glo offers 200% bonus airtime to customers http://t.co/Qvo2RzSYjX"" I need BETTER services not promos!!! @GloCare 😠😡",0,0
480,claxicman,@GloCare @Mr_Phil007 this glo customer care still dey learn work.. You guys should upgrade your services.,0,0
481,AdejoED,Glo must be in competition with MTN on who has the most useless customer care services.....,0,1
482,AyoOyalowo,@Eme9keCharles glo? Please don't even go there. MTN may be useless but at least have customers services. Glo will mess you up both ways..,0,1
483,ogboluhilary,@GlobacomLimited 4 over 3 weeks now in ph glo services is at it poorest level. No calls n data. Its too 4strating 4 a loyal customer like me,0,0
484,Tanderu,"GloCare @GlobacomLimited if glo's having problem with data services in Kano, I believe their customers have the right to be notified.",0,0
485,JobsinLasVegas1,"#Job #LasVegas Customer Service Rep.: NV-Las Vegas, tbd APAC Customer Services, Inc., an EGS Company, is a glo... http://t.co/LMExMLfv9S",0,0
486,temiokomi,"Drat. Too much work...RT @GoJay1Go: @temiokomi But unlike Glo,their customer services will actually (cont) http://t.co/BJcPqEQzQu",0,0
487,GoJay1Go,"@temiokomi But unlike Glo,their customer services will actually help process the recharge over the phone if you call and give serial #s etc.",0,0
488,uchendu4,"@BizWatchNigeria #u guys r very stingy jor, no incentive for customers at all and its as if u hv quality services, learn frm Etisalt n Glo!",0,0
489,sapangoyal,ISBPL: #NEWS Wipro Opens Customer Centre in US: IT services major Wipro on Thursday said it has launched a glo... http://t.co/Pvtt6oEjNX,0,0
490,OlgaGurlukovic,Wondering y Glo waste so much money on commercials when they can't provide stable internet services to it's reliable customers. #useless,0,0
491,uktemps,"#social services Sales Advisor  Full Time: shopping experience, with excellent customer service in a glo... http://t.co/iNplbrv6ai #jobs",0,0
492,Jobs_WebSello,"#Job #Schweiz #ch Software Engineer Customer Services (Java): Swisslog - Buchs, Aargau - Swisslog ist eine glo...  http://t.co/9W01OeUXfX",0,0
493,uktemps,"#social services Sales Advisor  Part Time: shopping experience, with excellent customer service in a glo... http://t.co/Ao4QjV6kfL #jobs",0,0
494,uktemps,"#social services Sales Advisor  Full Time: shopping experience, with excellent customer service in a glo... http://t.co/uXBqKF9a5H #jobs",0,0
495,teroangeria,Korea’s Acroverse Creative Adopts IBM Cloud Services to Improve Customer Experience Glo... http://t.co/707ervllim http://t.co/l9B20OYbaN,1,0
496,Cyprianife,"@GLO__NIG has the worst customer care services I've seen. Calling for the past days, yet they won't take the call.",0,0
497,TUCgovernment,"Customer Service Representative,Retail Sales &amp; Support: APAC Customer Services, Inc., an EGS Company, is a glo... http://t.co/ViWlDQQQFJ",0,0
498,TUCbehavioral,"Customer Service Representative,Retail Sales &amp; Support: APAC Customer Services, Inc., an EGS Company, is a glo... http://t.co/4qtoEad28N",0,0
499,PreciousOfLive,Living in Rivers State? Find locations of our Gloworld and Glozones for our customer support services. #Glo.,0,1
500,__grandson,Living in Rivers State? Find locations of our Gloworld &amp; Glozones for our customer support services. #Glo,0,0
501,WePromoteGospel,Glo now offers excellent services to its customers nationwide#Nigeria,0,0
502,fallarshaday,Living in Rivers State? Find locations of our Gloworld and Glozones for our customer support services.Glo with pride #GloWorld,0,0
503,avivaglam,Living in Rivers State? Find locations of our Gloworld and Glozones for our customer support services.Glo sim #GloWorld,0,0
504,__grandson,Living in Rivers State? Find locations of our Gloworld &amp; Glozones for our customer support services. #Glo #GloWorld,0,1
505,Gbolarhor,@MTN you guys have the best customer care services compare to this worst network called GLO @GloCare,0,0
506,Hywhaletek,"2 we customers? RT @infonaija: BREAKING NEWS: MTN, Airtel, Glo To Pay N678 MILLION In Fines For Poor-Quality Services http://t.co/CxVeuNZqpS",0,0
507,BRANDENDORSERng,"When I'm bored,  I call up MTN customer care and complain about Glo poor services! #FightBoredom #lumia625 @Gidi_Traffic @NokiaNigeria",0,0
508,nnstan,"Glo customer services 121, don't start or end your day by calling this number because you will start or end it in a very bad mood.",0,0
509,kcmayward,You guys are the best in everything! Prouducts and Services rocks! And they have a great customer service. #Glo... http://t.co/vr6S0wAovi,0,0
510,akeeemakim,Like a BOSS. Oga at the top tinz RT @jkagbede2112: Totally loving this executive access to glo customer care services glo placed me on.,0,0
511,jkagbede2112,Totally loving this executive access to glo customer care services glo placed me on.,0,0
512,Ferari90,"Lmao. Because MTN and GLO have millions of customers, you will tolerate crappy services from their reps? What kind of thinking is this?",0,0
513,adilbee,"@MTN180 Calling 180 is just a west of time, it's totally has no use. Airtel, Glo and Etisalat has no issue with Customer Care Services.",0,0
514,Donestumoh,"@Gidi_Traffic pls hw can I port to Glo 4rm MTN,Mtn services in my zone is terrible thanks,tired of calling their customer care",0,2
515,HappyHearts_cro,@WhichConvo @CLLR_GLO i shouldn't say this but i've actually resigned from a job because i disagreed with some customer services policies.,0,0
516,AmakaBiko,"@MTN180 .....madness, if they want to create a number for customer care services, d numbers shld be prompt&amp;easy like when u call Glo 333....",0,0
517,HDILIYAS,GLO NG don't offer customer care services anymore.... Itz pathetic :(,0,0
518,odiiiiiiii,"All these seemless telco Giants in Nigeria hv crappy,unskilled customer services officers#MTN#Glo",0,0
519,brumz_1,Is there any time when glo airtel and mtn customer services are not going through maintenance,0,0
520,woleawosika,@AirtelNigeria is Glo a better network am fed up with your services an apparent consistent anomaly....regards peevish customer.,0,0
521,fisayoadebanjo,"@Monsiuer_T customers are aware of the information. Which is buy my product with good services. Glo isn't a new product, customers are aware",0,0
522,EmekaWillNduka,"Glo Customer Care now uses a
new twitter handle, @GloCare.
We follow back.
@GlobacomLimited will be used
for info on products, services.",0,0
523,GloWorld,"Glo Customer Care now uses a new twitter handle, @GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc",0,1
524,GloCare,"Glo Customer Care now uses a new twitter handle, @GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc",0,1
525,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow  back. @GlobacomLimited will be used for info on products, services, etc",1,1
526,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow  back. @GlobacomLimited will be used for info on products, services, etc",1,1
527,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc",0,2
528,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",2,3
529,GLO_NIGERIACARE,We provide our customers with the best services at their doorsteps.,0,0
530,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",0,1
531,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",1,0
532,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",0,2
533,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",0,0
534,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",1,0
535,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",0,0
536,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc",0,1
537,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",1,1
538,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",0,0
539,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",0,0
540,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc",2,2
541,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",0,3
542,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc",1,0
543,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",1,1
544,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",0,1
545,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",0,2
546,miss_edem28,"kuku port. “@spiceeamiee: Glo,please we don't want celeb ambassadors. We want improved network services. Thanks. Signed,Concerned Customers.",0,0
547,spiceeamiee,"Glo,please we don't want celeb ambassadors. We want improved network services. Thanks. Signed,Concerned Customers.",0,0
548,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",0,3
549,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",0,1
550,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc",0,0
551,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",0,3
552,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services, etc.",1,5
553,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services, etc.",1,2
554,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",0,1
555,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back. @GlobacomLimited will be used for info on products, services, etc.",0,1
556,NewsyMartin,"Five #telecom companies in #Ghana fined for poor services to #customers. #MTN, #Tigo, #Glo, #Airtel &amp; #Expresso. They are to pay Ghc900, 000",0,0
557,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services, etc.",0,0
558,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services, etc.",0,2
559,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services, etc.",0,1
560,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services, etc.",0,2
561,planetaby,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services.",0,0
562,eYinka,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services, etc.",0,0
563,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services, etc.",0,1
564,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services, etc.",0,4
565,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services, etc.",0,1
566,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services, etc.",1,2
567,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services, etc.",1,2
568,GloCare,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services, etc.",0,0
569,Kapital971,"Glo Mobile Ghana, operators of Glo network has pledged to continuously offer the best of services to its numerous customers.",1,0
570,oseyi,"Customers getting better services should be  d ultimate RT @MBowofola: MTN tackling Etisalat, Airtel tackling Glo.",0,0
571,GloWorld,"Glo Customer Care now uses a new twitter handle,@GloCare. We follow back.@GlobacomLimited will be used for info on products, services, etc.",0,5
572,GloCare,"Glo Customer Care has a new twitter handle @GloCare. We follow back.@GlobacomLimited will be used mainly for info on products, services...",0,2
573,GloWorld,"Glo Customer Care has a new twitter handle @GloCare. We follow back.@GlobacomLimited will be used mainly for info on products, services...",2,3
574,GloCare,"Glo Customer Care has a new twitter handle @GloCare. We follow back. @GlobacomLimited'll be used mainly for info on products, services, etc.",0,5
575,GloWorld,"Glo Customer Care has a new twitter handle @GloCare. We follow back. @GlobacomLimited'll be used mainly for info on products, services, etc.",0,3
576,GloCare,"Glo Customer Care will be using a new twitter handle @GloCare. @GlobacomLimited will be used mainly for info on products, services, etc.",0,0
577,GloWorld,"Glo Customer Care will be using a new twitter handle @GloCare. @GlobacomLimited will be used mainly for info on products, services, etc.",0,1
578,GloCare,"Glo Customer Care will be using a new twitter handle @GloCare. @GlobacomLimited will be used mainly for info on products, services, etc.",0,1
579,GloWorld,"Glo Customer Care will be using a new twitter handle @GloCare. @GlobacomLimited will be used mainly for info on products, services, etc.",0,2
580,mc_poppn,"Don't forget Glo Customer Care hasa new twitter handle @GloCare. @GlobacomLimited will be used mainly for info on products, services, events",0,0
581,GloCare,"Don't forget Glo Customer Care has a new handle @GloCare. @GlobacomLimited will be used mainly for info on products, services, events, etc.",0,0
582,GloWorld,"Don't forget Glo Customer Care has a new handle @GloCare. @GlobacomLimited will be used mainly for info on products, services, events, etc.",0,4
583,GloWorld,"Dont forget Glo Customer Care has a new twitter  handle @GloCare. @GlobacomLimited will be used for info on products, services, events, etc.",0,5
584,GloCare,"Dont forget Glo Customer Care has a new twitter  handle @GloCare. @GlobacomLimited will be used for info on products, services, events, etc.",0,0
585,GloWorld,"Glo Customer Care will be using a new handle @GloCare. @GlobacomLimited will be used mainly for info on products, services, events, etc.",0,2
586,GloCare,"Glo Customer Care will be using a new handle @GloCare. @GlobacomLimited will be used mainly for info on products, services, events, etc.",0,1
587,TolulopeAyeni,"""Enjoy ur services?   Its been horrible thus far @GlobacomLimited: Dear Customer, as directed by NCC, we request u register ur Glo SIM card.",0,0
588,GloCare,"Dear Customer, as directed by NCC, we request u register ur Glo SIM card on or before 12th April in order to continue to enjoy our services.",0,0
589,GloCare,"Dear Customer, as directed by NCC, we request u register ur Glo SIM on or before 12 April 2013 in order to continue enjoying our services.",0,1
590,GloWorld,"Dear Customer, as directed by NCC, we request u register ur Glo SIM on or before 12 April 2013 in order to continue enjoying our services.",0,2
591,GloWorld,"@Stanarizona, Glo Customer Care will be using a new handle @GloCare. @GlobacomLimited will be used mainly for info on products,services,",0,0
592,GloWorld,"@1datobi,Glo Customer Care will be using a new handle @GloCare. @GlobacomLimited will be used mainly for info on products, services,",0,0
593,GloWorld,"@sincityMd,Glo Customer Care will be using a new handle @GloCare. @GlobacomLimited will be used mainly for info on products, services,",0,0
594,GloWorld,"@O_basslet,Glo Customer Care will be using a new handle @GloCare. @GlobacomLimited will be used mainly for info on products, services,",0,0
595,GloWorld,"@Larrywe10, Glo Customer Care will be using a new handle @GloCare. @GlobacomLimited will be used mainly for info on products, services,",0,0
596,GloWorld,"@bukolagold,Glo Customer Care will be using a new handle @GloCare. @GlobacomLimited will be used mainly for info on products,services,",0,0
597,GloWorld,"@IAmChisky,Glo Customer Care will be using a new handle@GloCare. @GlobacomLimited will be used mainly for info on products,services,events",0,0
598,oviel_,Abeg cc me glo handle somebody. u can't just be treating ur customers like crap. After all the poor services una get mind dey slash bundle.,0,0
599,nandyxglo,"Glo Network  services is deteriorating, yet they are busy introducing new products and looking for more customers.",0,0
600,bolashodun,@GlobacomLimited Glo stop defrauding Nigerians by subscribing ur customers from services they don't subscribe for. Be warned!!b,0,0
601,uchestellz,"Dear glo, seems like u dont have enuff customer care agents to attend to us, u can kindly employ my services. Yours faithfully, dr stellz",0,0
602,iam_suleeiman,"Dear Customer, your account balance is low. Please recharge your line and enjoy Glo services........",0,0
603,Deeliciouzz,Ughh RT @marcogaucho9: Lol pele RT Deeliciouzz: Glo and their useless customer services...how can I start ... http://t.co/ePfzHiJK,0,0
604,marcogaucho9,Lol pele RT @Deeliciouzz: Glo and their useless customer services...how can I start my morning angry becos ... http://t.co/BkLynovb,0,0
605,Deeliciouzz,Glo and their useless customer services...how can I start my morning angry becos of them? Simple internet ... http://t.co/BH8De9Op,0,0
606,benechuks,"Glo services is so fucked. Imagine giving an over scratched card to dr Customer Care offc, n it hasn't bn resolved for a month",0,0
607,DamiAjibola,"​Lol x_x ""@Ms_Yeahny: Customer that knows his right. Sue very well o. O:) RT @ItzDamieAjibz: I paid 4 services, I'd sue glo -____-""",0,0
608,Ms_Yeahny,"Customer that knows his right. Sue very well o. O:) RT @ItzDamieAjibz: I paid 4 services, I'd sue glo -____-",0,0
609,Crossheir,"GLO: Dear Customer, ur BB subscription expires in 8 hrs. To enjoy uninterrupted BB Services pls renew ur subscription. Thank u!

Me: Fuck u!",0,0
610,zenie_O,"""Dear Customer,you may experience difficulty in accessing data services from tonight to tomorrow morning"" GLO....tomao or a week tym *smh",0,0
611,JobsOmaha,"Omaha Jobs Customer Care Assistant - Xerox Services -  Omaha, NE: Xerox Corporation is a $22 billion leading glo... http://t.co/EKGfsdom",0,0
612,Oga_Drew,"------&gt; RT @Edem3ka: Issues""@iamDrewie: Dear GLO Customer, we'r pleased 2 extend ur BB services validity by ... http://t.co/QCjdUZEc",0,0
613,Oga_Drew,"Dear GLO Customer, we'r pleased 2 extend ur BB services validity by 2DAYS due 2 recent unforeseen technical issue. :D",0,0
614,Abdvlkarxxm,"""Dear Customer, we are pleased to extend your BB services validity by 2 days due to recent unforeseen technical issue."" GLO IS A JOKE!",0,0
615,jermaineluv,"It only Glo :Dear Customer, we are pleased to extend your BB services validity by 2 days due to recent unforeseen... http://t.co/wQqKL2V9",0,0
616,AkinwumiBJ,"Got this from Glo: Dear Customer, we are pleased to extend your BB services validity by 4 days due to recent unforeseen technical issue.",0,0
617,bishopujunwa,"Dear Customer,we r pleased 2 extend ur BB services validity by 7 days due to recent unforeseen technical issue,thank you glo. I love glo",0,0
618,Gistfactory,"Customers are beginning to complain of poor services from GLO,hope they are listening and doing something about it",0,0
619,PatrickOgidi,"In terms of fast social media customer care services, @MTNNG &amp; @MTN180 beat @GlobacomLimited hands down... buckle up Glo biko :(",0,0
620,adaptive_entrp,"F5’s New Hardware Platform Helps Customers Consolidate Dynamic Application Services: F5 Networks, Inc. , the glo... http://t.co/IuuWX8zY",0,0
621,K9fada,"So, ave made up with my glo babe. Full personal customer services restored. *wide grin*",0,0
622,ShinaBadaru,"#Glo mobile upgrade underway and users may have problems getting others networks and data services now till morn, customer care just told us",0,0
623,washnglo,WASH’N GLO offers car detailing services at customer’s doorstep in Chennai and uses the latest in car washing technology.,0,0
624,senatorenny,"Glo with pride....RT @missrathi27: Dear Mtn, 
kindly work on providing better netwrk services .
Thanks.
Sincerely,  
Frustrated Customer",0,0
625,lance458,"Truth be told, MTN, GLO, ZAIN and ETISALAT are messing up big time!
Data services are an eyesore!
Phone calls drop&amp;customer service crap!",0,0
626,hassankabir2008,@GlobacomLimited yes it happened to me that is the reason why I stop using glo blackberry services I complained by calling ur customer serv,0,0
627,mymissjobs,"Job Lead: Customer Care Assistant - Xerox Services -  Canton, MS: Xerox Corporation is a $22 billion leading glo... http://t.co/McP0Sf0S",0,0
628,Adiagha_Ibibio1,Glo had internet problems for 3 days and compensates customers by extending our BIS/INTERNET services for extra 6 days.☺MTN shld take a cue.,0,0
629,fikkypearl,"MTN pls see disRT @HayWhy_Tops: Apparently Glo is giving it's customers 6days extension on their BB services..... That should do. :)""",0,0
630,HayWhy_Tops,Apparently Glo is giving it's customers 6days extension on their BB services..... That should do. :),0,0
631,tipe2009,Before u criticise Glo RT @SkyNewsBreak: O2 says all 2G and 3G services now back for all affected customers,0,0
632,smartsavar,"Glo sef go dey api nao""@SkyNewsBreak: O2 says all 2G and 3G services now back for all affected customers""",0,0
633,paskael,Glo or MTN can't do this RT@SkyNewsBreak: O2 says all 2G and 3G services now back for all affected customers,0,0
634,munamike,"""Dear customer, due to unforeseen technical issues, BB &amp; internet services may not be accessible at the moment."" Glo &amp; their mediocrity.",0,0
635,lugardosa,"Glo Internet Service Is Down:

''Dear Customer, due to unforseen technical issues, BB and internet services may... http://t.co/NGvfnBtC",0,0
636,mideoy,"Dear Customer,due2 unforeseen technical issues, BB &amp; internet services may not b accessible @the moment.We apologize 4any inconvenience -glo",0,1
637,Moyooo_A,"chill....is it glo that sent u dis message?RT @EniolaOyeks: ""Dear customer, due to unforeseen technical issues, BB &amp; internet services may",0,0
638,Mastermind1808,"Dear Customer, due to unforeseen technical issues, BB services may not be accessible at the moment. We apologize for the inconvenience. Glo.",0,0
639,midejohn,"Dear Customer, To enjoy interrupted BlackBerry Services, please renew your subscription. Thank you!  - Glo ng",0,0
640,Jarachike,"Dats how I tut I won money cus glo customer care kald me only for dem to thnk me for using there services, n to ask if am enjoying it",0,0
641,simolistic,"MTN I know rite now ur infected with the Glo virus but please provide quality services 4 us, the loyal customers...PS..u should marry ECG!!!",0,0
642,EireJobs,Customer Services Manager - Supply Chain / Manufaturing in Dublin: Dublin 22 37 - 40K DOEMy client a leading glo... http://t.co/BL08EGgn,0,0
643,nosagabriel,GLO..... WTF???? Can't a customer get good services again? Hian!!!,0,0
644,FinanceJobsUS,"Financial Services Information Management Consultants job in Saint Louis, MO at Resources Glo... http://t.co/hl7dhyCp #customer #service",0,0
645,sekyden,How dumb can u b 2go 2 a glo customer care outlet and ask 4 MTN BB services???....,0,0
646,Emmykeyz,"""WELCOME TO GLO CUSTOMER SERVICE..THIS CALL MAY BE MONITORED FOR BETTER SERVICES AND RESEARCH PURPOSES!""",0,0
647,OshigotoUK,"イギリス： Have you worked for an Airline? Customer Services Bookings agent,  Glo http://t.co/87MqA8uB",0,0
648,OshigotoUK,"イギリス： Have you worked for an Airline? Customer Services Bookings agent,  Glo http://t.co/5bWOp2l5",0,1
649,OshigotoUK,"イギリス： Have you worked for an Airline? Customer Services Bookings agent,  Glo http://t.co/V1mDXVaU",0,0
650,RalphOtowo,"Seriously, these guys are making millions of dollars, what does it take to give customers reliable services? It's so irritating. #mtn #glo",0,0
651,Glo_Thienel,Very Experienced Receptionist & Customer Services . Loooking for a new CXhallenge & role with a Company in City / Docklands,0,0
652,tweeterests,"Glo ba GO ! The Darkness of Glo Services Glowing & growing drastically,Customers complain BB BIS price slash a FRAUD !
http://t.co/3X6q0aX3",1,0
653,CustServiceWork,"#callcentre #jobs AU Financial Services Call Centre Agent, Brisbane: NSW-Buraja, Front Line Customer Support Glo... http://t.co/zxM0zpan",0,0
654,midejohn,"Dear Esteemed Customer, Thank you for using Glo BB services, we appreciate your continuous patronage. Rule your world. Glo",0,0
655,Andrew___O,"RT @morskatinti: dear GLO, please no wack services.  sincerely your aspiring customer.",0,0
656,chin_lee5,"as an engineer wud tell they wud be the bestRT @morskatinti: dear GLO, please no wack services.  sincerely your aspiring customer.",0,0
657,kuvie_,"Swag RT @morskatinti: dear GLO, please no wack services.  sincerely your aspiring customer.",0,0
658,kafui_adzo,"dear GLO, please no wack services.  sincerely your aspiring customer.",0,5
659,NNJobs,"APAC Customer Serivces - APAC -  Newport News, VA: APAC Customer Services, Inc.

is ranked amoung the top 10 glo... http://t.co/vqv8IDmR",0,0
660,IamChumaaa,"@MTNNG MTN abeg upgrade ur internet services in Nigeria, BIS/Mobile Web. U guys are loosing customers by d day. Ask Glo 3G or Airtel.",0,0
661,riyor1,121 or 333 4 BB services...RT @ES_scriven: @riyor1 pls glo customer care no,0,0
662,Senior_Man14,@sunrisedailynow .Telecoms services are so eractic now.Post paid customers on GLO network can't check balance or recharge over 3months now.,0,0
663,ZainabBabura,DEAR valued customer you can now stop using MTN yu can switch to GLO or ETISALAT for sufficient services thank you,0,0
664,Sai_Glo,Cheap web hosting services 2011. Customer ratings and reviews. http://lx.im/1cyqk  - ad,0,0
665,IamDandiva,Glo is just as messed up as mtn when it comes to providing Blackberry internet services to customers,0,0
666,kkmathews,"#glo  lines coming up,  bb services still down... not a msg from the jokers........ new meaning of ""customer service""",0,0
667,Ekute_ile,#Glo is the best of the worst ....the network continually rips off its customers of quality BIS services in Naija...,0,0
668,pheji,RT @buhtafla: GLO customer care just called me to find out y iv not bin subscribing to their BB services....call me ... http://tmi.me/6un6Y,0,0
669,AihiRocks,GLO customer care just called me to find out y iv not bin subscribing to their BB services....call me wen i win a million bucks!!!,0,1
670,HotFreshJobs,Customer Service Advisor: Customer Services Advisor needed with Retail Banking ExperiencebrbrA glo... http://bit.ly/ee0GtG #hotfreshjobs,0,0
671,CustServiceXing,"#jobs #Customer #Svc Technician, VMI - Site Services - USA-GA-Union City: **MEMBERS ONLY**SIGN UP NOW***., a glo... http://bit.ly/9QVNjk",0,0
672,dadonskippo,#nc glo customer services,0,0
673,LawGaryGreen,"Senior Manager, Technical Customer Services - Harris -  Rochester, NY: Harris RF Communications is the leading glo... http://bit.ly/aaq5uo",0,0
674,IsraelTechNews,Globacom Nigeria (Glo) will utilize Ceragon's wireless solutions to deliver value added services to Nigerian enterprise customers,0,0
675,praca_w_polsce,Customer Service Coordinator With German  - mazowieckie: Kelly Services Polska Sp. z o.o. Currently for our client glo http://bit.ly/9XjOXL,0,0
676,emranhrbr,"Chat process - Customer Service Executive Walk-in 25th-28th August: With dedicated customer services team, and glo... http://bit.ly/bfJpxu",0,0
